fico_range_low,annual_inc,dti,loan_amnt,revol_bal,loan_status
675,87000.0,22.81,15000,35837,1
730,105000.0,13.07,12000,9577,1
675,80000.0,19.35,12000,20677,1
760,93000.0,14.54,20000,9848,1
665,97000.0,15.79,8000,10856,1
695,22800.0,26.16,8000,3832,1
690,43000.0,29.08,21500,25011,1
660,53000.0,6.77,8000,6418,1
665,50000.0,13.31,8500,8778,1
665,90000.0,33.57,12000,14739,1
775,136322.16,19.74,19500,20829,1
705,50000.0,19.8,5000,6993,1
690,78600.0,22.75,24000,49693,1
715,110000.0,11.0,11400,13926,1
710,65000.0,25.68,19450,12154,1
710,48000.0,28.73,15000,19256,1
660,96000.0,14.1,17600,17894,1
680,60000.0,13.6,10400,8220,1
680,95000.0,5.13,22400,26756,1
685,90000.0,16.12,10000,26729,1
665,55000.0,9.03,11900,11157,1
685,187000.0,15.17,24000,5634,0
685,73000.0,13.58,9100,4179,1
710,203000.0,16.43,28500,84746,1
710,98470.0,12.69,31975,9679,1
675,100000.0,24.05,28000,10680,1
660,59985.0,17.81,8000,7331,1
685,48000.0,37.08,5000,13398,1
725,75000.0,6.62,8000,3668,1
675,28000.0,6.26,3000,1822,1
735,45000.0,17.6,6500,8004,1
695,90000.0,10.16,12000,21197,1
680,58000.0,8.84,5000,1032,1
670,85000.0,21.22,30000,1779,1
670,75000.0,24.7,30000,35340,1
785,85000.0,19.74,6500,6484,1
730,35000.0,21.54,8000,7065,1
680,50000.0,15.53,5000,16720,1
660,76000.0,32.15,15600,15359,0
790,56000.0,10.6,16925,4903,1
680,67400.0,16.98,4000,33078,1
690,125000.0,6.3,30000,17569,1
670,35000.0,26.75,10000,7584,1
730,54000.0,19.69,18000,3290,0
685,72000.0,11.8,4500,10068,1
660,70000.0,14.16,5000,2179,1
715,275000.0,12.62,35000,46965,1
740,205000.0,12.89,25000,26316,1
670,60000.0,20.08,13000,19287,1
675,45000.0,29.76,18900,13498,1
660,130000.0,16.63,20000,10931,1
705,200000.0,28.27,35000,8683,1
700,90000.0,14.16,15000,3956,1
700,70000.0,4.63,7250,5341,1
680,52000.0,21.21,7000,4512,1
670,39000.0,22.03,10000,6640,1
810,61000.0,8.81,15000,15272,1
720,250000.0,12.27,25000,20084,1
680,70000.0,11.13,7200,2860,1
690,55000.0,13.86,17600,12221,1
690,61550.0,23.69,16000,12145,1
670,70000.0,26.12,9000,26011,1
675,105000.0,6.07,8000,11672,1
660,24000.0,15.5,6000,6963,0
710,42000.0,9.51,7500,6693,1
690,108000.0,25.63,16000,12996,1
665,130000.0,7.49,35000,25943,1
710,66000.0,17.8,8500,12187,1
700,65000.0,27.21,10000,14309,1
715,58500.0,12.78,24000,8779,0
690,120000.0,8.79,28000,35940,1
685,120000.0,22.7,20000,19477,1
730,35000.0,10.29,6000,5959,1
660,95000.0,24.38,21000,27278,1
660,200000.0,7.26,4200,9991,1
765,108000.0,34.19,40000,27299,1
675,140000.0,29.13,35000,29149,0
770,67752.66,21.79,12000,11850,1
710,50949.6,29.12,2200,22158,1
660,76500.0,12.22,3275,3091,1
700,48192.0,36.48,20000,23201,1
700,33600.0,33.71,6000,9334,1
690,58000.0,7.76,25500,3019,0
740,50000.0,29.12,20000,2233,0
670,61377.0,19.95,4800,2,1
690,69000.0,7.39,6000,10429,1
705,90000.0,17.71,31200,52287,1
690,16000.0,45.09,6400,12440,1
675,32000.0,9.15,10000,6555,1
715,240000.0,7.14,15500,9403,1
710,50000.0,17.38,15775,18651,1
700,105000.0,16.01,24000,41425,1
665,44000.0,8.27,15000,12423,1
660,56000.0,32.13,6000,10066,1
685,67000.0,28.26,30800,26298,1
690,155000.0,9.65,15000,26009,1
700,60611.0,6.48,20000,12636,1
665,34000.0,13.22,10000,13086,1
700,50000.0,36.62,12000,20856,1
680,40000.0,22.95,8625,6358,1
720,115000.0,5.76,21000,6879,1
680,19000.0,14.91,5500,3143,1
660,130000.0,8.14,33000,32729,1
670,50000.0,10.63,20000,19188,1
675,85731.0,18.09,10000,8975,1
665,70000.0,12.1,7450,2529,0
705,115000.0,16.3,15600,25073,1
675,41300.0,32.52,12000,16001,0
710,90000.0,14.01,6000,7624,1
675,52000.0,19.94,15800,8790,1
680,46000.0,15.05,3000,4423,1
670,40000.0,18.8,6000,9252,1
715,109000.0,14.35,14000,16406,1
695,45000.0,10.72,4800,296,1
670,34000.0,17.47,16950,18387,0
795,60000.0,14.74,16000,3743,1
695,66500.0,27.7,28000,29227,1
665,40000.0,32.01,3000,6279,1
680,50000.0,18.7,14000,10299,1
690,72000.0,22.3,10000,7653,0
690,72500.0,26.12,24000,29453,1
800,85000.0,13.73,18000,5306,1
675,54000.0,27.24,15000,15565,1
660,47000.0,32.41,8000,7845,1
695,40000.0,22.62,17600,25796,1
670,65000.0,9.25,10200,2982,0
725,65000.0,9.08,12000,17479,1
730,60000.0,18.22,10000,9926,1
680,79999.0,11.13,15000,15461,1
675,50000.0,14.02,17500,14199,0
675,54000.0,4.81,9000,11062,1
680,49858.0,28.41,20400,21268,1
690,61000.0,9.01,13500,6760,0
665,35000.0,6.69,3000,32005,1
685,90000.0,9.91,12000,13533,1
750,98000.0,4.62,20000,4001,0
660,29000.0,20.86,2800,4043,1
660,74000.0,27.78,20000,9485,1
750,190000.0,4.59,30000,16164,1
705,54000.0,29.73,4725,30180,0
680,95000.0,26.77,12000,45782,1
720,60000.0,8.04,5000,10610,0
800,115000.0,16.03,20000,80761,1
695,50000.0,17.51,6000,11646,1
665,45000.0,35.07,10000,27815,0
695,60000.0,38.0,24000,22385,0
665,101000.0,19.89,10000,7495,1
670,88900.0,17.78,12000,39936,1
660,35000.0,25.45,7725,6889,1
675,53000.0,16.53,9000,10637,1
695,45000.0,13.44,8400,8750,1
675,45000.0,18.53,8000,9956,1
705,50000.0,22.42,23000,16166,1
670,120000.0,14.65,20000,13770,1
745,30000.0,9.2,1500,4581,1
730,155000.0,11.81,12000,19467,1
695,95000.0,20.52,16000,36888,0
760,90000.0,26.16,9000,3871,1
675,23000.0,38.52,5600,10242,1
730,160000.0,26.27,25000,13156,0
665,50000.0,15.46,8000,7355,1
670,47000.0,29.72,13500,13968,1
715,195000.0,6.48,7000,19062,1
685,100000.0,8.65,20000,13614,1
685,84000.0,9.13,4800,6564,1
695,50000.0,6.91,9800,7680,1
675,100000.0,7.43,10000,10529,1
665,48500.0,21.23,5400,4386,1
665,35000.0,20.82,2500,5187,1
690,29500.0,7.2,12925,2798,0
720,130000.0,9.7,12500,15227,1
715,69500.0,28.32,24000,27081,1
685,55000.0,17.89,25300,13353,1
745,90000.0,13.99,24000,60997,1
685,70000.0,32.13,12000,17326,1
715,49000.0,12.76,8900,16580,1
670,50000.0,32.14,13500,13494,0
660,33000.0,26.95,10000,10066,0
665,54708.0,24.61,12000,6639,0
675,300000.0,7.32,10000,8573,1
685,44000.0,12.0,10000,12920,1
710,60000.0,19.1,6000,8684,1
675,80000.0,25.94,12000,18914,1
700,57200.0,12.57,10000,10693,1
675,101000.0,23.69,7200,11762,1
675,37000.0,25.59,7525,2043,1
660,51500.0,29.15,14750,5688,0
680,54000.0,32.51,16000,1689,1
670,70000.0,18.72,16375,8832,1
715,45000.0,29.36,2500,1850,0
700,85000.0,9.93,12000,11529,1
660,50000.0,17.19,20000,20357,1
700,35000.0,15.05,3000,4471,1
675,75000.0,17.46,10000,11471,1
710,70000.0,16.12,11000,8265,1
680,59106.0,19.13,18000,15266,1
695,90000.0,12.19,4000,1742,1
700,141432.0,21.32,8000,15261,1
665,68000.0,17.93,15000,14003,1
740,40000.0,20.85,7000,8739,1
720,50000.0,12.84,10000,12656,1
680,68500.0,12.42,9600,12287,1
695,125000.0,5.05,32000,43276,1
665,50000.0,6.07,10000,9835,1
665,78000.0,15.34,21000,22163,1
665,37000.0,38.53,16575,19007,0
770,73000.0,20.28,15150,13533,1
675,158000.0,26.75,6500,36429,1
680,86000.0,6.68,27500,10373,0
685,145000.0,6.36,32000,8787,1
665,85000.0,12.17,5725,2338,1
690,55000.0,4.21,15000,7070,1
675,37500.0,21.25,15700,16792,0
695,75000.0,31.25,30000,27262,0
690,81025.0,2.56,4600,35874,0
715,93000.0,31.69,16050,14804,1
720,58000.0,17.57,13175,12035,1
670,113000.0,26.45,5000,45576,1
690,55000.0,9.78,16000,16544,1
685,78100.0,31.48,25000,20994,1
700,91000.0,26.51,12600,31871,1
675,81000.0,20.17,26000,42911,0
710,38000.0,14.75,5000,3228,1
695,55000.0,10.29,9000,5952,1
660,58000.0,15.31,11150,1789,1
670,79274.0,34.29,12600,6923,1
720,39500.0,29.14,14200,7315,1
680,63000.0,16.04,12000,20625,1
755,62000.0,27.8,9500,12589,1
665,43000.0,15.66,15475,17156,0
695,110000.0,24.07,35000,25853,1
680,62000.0,30.38,20000,19259,1
715,35000.0,26.51,14400,7133,0
720,41000.0,7.11,3325,0,1
670,24691.27,21.78,10000,10308,1
675,102000.0,17.68,14000,44057,1
665,23000.0,18.95,4975,10819,0
720,60000.0,9.88,7000,3441,1
675,55000.0,15.91,4000,2332,1
705,73500.0,31.0,27600,18219,1
695,55000.0,13.51,2400,12466,1
695,54800.0,8.74,5950,2184,1
680,55000.0,12.13,12000,10344,1
700,58000.0,30.97,13325,7460,1
660,103000.0,10.31,15000,15385,1
665,60000.0,20.28,10000,5775,1
760,200000.0,17.92,24000,35495,1
675,110000.0,17.66,20000,6863,1
690,80000.0,10.55,11200,16044,1
665,61500.0,10.91,8500,7446,1
680,75000.0,12.92,3000,12601,0
720,70000.0,9.12,12000,7428,1
710,64040.0,27.1,11000,8529,1
710,100000.0,25.92,35000,87183,1
675,115000.0,8.38,18000,13952,1
705,190000.0,18.54,10000,37004,1
670,70800.0,15.36,15000,5075,1
670,117000.0,15.46,21000,32841,1
685,60000.0,12.48,8400,5456,1
680,43000.0,16.19,10000,5801,1
695,45000.0,12.99,15000,16978,1
720,20000.0,14.1,6500,6233,1
685,38500.0,23.07,14400,11403,0
700,185000.0,16.58,24000,12176,0
665,50000.0,31.83,8000,9825,1
675,34000.0,19.34,8000,15757,1
685,83000.0,15.76,13500,12152,1
665,98000.0,19.39,16725,4012,0
695,63000.0,19.18,15000,18691,1
720,85000.0,28.53,6000,23377,1
685,84000.0,17.94,8000,14998,1
670,70000.0,25.1,9600,1842,1
675,71500.0,15.3,15500,17202,1
665,85000.0,13.88,10000,6459,1
700,111000.0,14.85,28000,15280,1
715,52000.0,24.09,26000,26270,1
665,67250.0,22.95,17000,16725,1
745,108799.0,11.77,12000,33133,1
705,120000.0,15.69,28000,17102,1
690,40000.0,17.76,8000,8570,1
665,80000.0,21.06,28000,17707,1
800,62500.0,19.88,6000,4076,1
665,86000.0,14.4,4000,4161,1
690,41200.0,19.23,12000,15818,1
665,70000.0,27.2,24000,35708,1
740,129000.0,7.43,8500,3112,1
680,70000.0,34.68,25000,51803,1
775,109000.0,11.05,26700,20594,1
680,32584.0,32.19,10925,7515,1
670,97000.0,16.43,10000,4429,1
715,51000.0,33.04,21000,43643,1
690,107000.0,34.47,16000,103466,0
675,50000.0,14.93,10000,5506,1
675,99586.0,31.25,10100,123244,1
700,89000.0,26.55,9000,9415,0
710,117000.0,22.04,27000,15755,1
705,55000.0,14.99,12000,3079,1
670,49000.0,37.13,11750,24256,1
690,108000.0,8.17,14575,14576,1
815,120000.0,0.79,8000,1548,1
695,69000.0,34.72,18500,18433,0
725,45000.0,24.91,19800,13316,0
675,95000.0,28.26,18900,20944,1
695,205000.0,3.88,35000,8712,0
665,70000.0,17.85,10000,1505,1
690,60000.0,21.9,12000,12591,0
695,24000.0,5.75,5000,3874,1
695,45000.0,12.48,10000,12342,1
670,65790.0,16.47,2500,5659,1
675,92000.0,6.86,10100,8435,1
670,36000.0,8.0,10000,7481,1
665,50000.0,20.06,12000,13897,0
660,52000.0,20.08,7300,11893,1
700,54000.0,26.4,11200,18179,1
680,32000.0,21.79,8000,11827,1
695,60500.0,23.97,14000,7144,1
770,37000.0,20.63,10400,0,1
675,22000.0,11.84,5050,4387,1
715,98740.0,14.46,35000,22487,1
705,50000.0,31.35,19600,30270,1
680,180000.0,13.55,20000,229841,1
680,70000.0,20.11,10000,12985,1
680,36000.0,20.67,15000,9509,1
710,60000.0,6.98,10000,3910,1
675,58000.0,15.13,12000,14237,1
675,79000.0,35.64,9000,34421,1
660,94000.0,12.27,18000,15970,0
765,40000.0,24.12,10000,10859,1
730,89000.0,39.7,12300,10836,1
705,70000.0,15.58,27500,27319,1
675,46000.0,37.57,17475,12143,1
705,47177.0,20.94,9000,5020,1
685,100000.0,23.72,2000,18966,1
740,117000.0,28.62,25000,29429,1
665,67000.0,4.21,7000,6854,1
660,45800.0,10.46,5000,4194,1
675,85000.0,8.44,5000,4500,1
665,30000.0,16.96,10000,9362,1
700,90000.0,13.24,17000,22072,1
705,50000.0,31.42,4800,14605,1
695,130000.0,20.95,21000,13608,0
670,65000.0,33.07,3775,24244,1
680,55000.0,22.8,24750,76495,1
760,27000.0,12.13,4000,1670,1
715,140000.0,14.88,35000,38143,1
670,38000.0,7.42,10000,6916,1
660,30000.0,36.2,5000,7959,0
670,160000.0,13.48,35000,39687,1
670,100000.0,24.95,12000,12093,1
715,50000.0,29.12,15000,17755,1
725,40000.0,39.36,8000,5639,1
710,30000.0,34.12,11950,10720,1
680,44500.0,17.96,10800,8235,0
725,85000.0,16.43,15000,22434,1
735,50000.0,23.64,12000,30962,1
725,134000.0,12.99,35000,67635,1
705,51000.0,26.59,17000,25078,1
720,65000.0,25.22,19000,19999,1
700,90000.0,20.47,30000,23529,1
665,90000.0,18.36,20000,16467,1
670,56864.0,22.13,8400,6647,1
715,70000.0,34.39,32000,24478,1
775,129000.0,34.51,28000,23243,1
730,108000.0,30.24,30000,19862,1
680,40000.0,16.98,3000,11856,1
685,40000.0,32.7,6400,7370,1
680,105000.0,20.56,21000,9191,1
680,86000.0,12.99,10000,19081,1
690,75000.0,12.19,20000,7007,1
680,42000.0,25.91,4000,424,0
710,95000.0,14.4,24000,12830,1
690,87000.0,21.5,12000,23128,1
755,105000.0,12.99,32500,4633,0
685,54000.0,29.43,7000,38890,0
815,90000.0,7.77,7000,15266,1
710,103000.0,18.8,26400,20925,1
665,75000.0,23.63,17000,16965,1
695,155000.0,10.26,16000,15460,0
675,250000.0,13.68,35000,38844,0
675,76000.0,23.56,20000,15273,1
670,42000.0,30.06,3600,7895,0
660,35000.0,10.25,3200,2102,1
805,84012.0,9.26,10000,3911,1
780,104000.0,27.0,35000,41329,1
705,140000.0,18.33,35000,39441,1
680,50400.0,22.29,6250,5188,1
680,112000.0,12.55,30000,30114,1
675,40000.0,22.2,8750,593,0
710,130000.0,31.6,26975,28333,0
750,76000.0,12.95,20400,11582,1
675,61183.0,23.48,25000,15590,1
765,70000.0,26.09,24350,4953,1
710,185000.0,3.54,25000,698,1
690,72000.0,15.47,21000,10684,0
670,32000.0,12.75,7400,6358,1
690,49000.0,26.01,6000,10828,1
705,155000.0,14.97,35000,41186,1
680,52000.0,10.92,8000,6908,1
685,45000.0,15.39,11200,14380,1
695,55000.0,18.87,7000,4701,1
665,35000.0,20.06,12000,6373,1
675,70000.0,17.08,10000,12329,1
755,60000.0,2.88,7000,4923,1
695,100000.0,22.71,10000,7853,1
730,47000.0,29.67,21600,20776,1
660,140000.0,15.9,24000,7454,1
700,38000.0,31.62,8000,10369,1
820,78100.0,11.54,22000,2922,1
675,22000.0,20.51,7475,11812,0
770,48000.0,19.44,15000,2450,0
695,75000.0,13.16,20000,6330,0
670,35000.0,28.46,14000,5839,0
710,89000.0,26.06,21000,27336,1
665,120000.0,19.3,21000,20119,0
745,187000.0,14.22,35000,29305,1
675,45000.0,10.87,9000,5427,1
670,48000.0,5.89,6000,3407,1
730,30000.0,17.6,6000,0,1
725,94000.0,37.26,32000,58056,0
710,140000.0,21.68,10000,13747,1
695,55000.0,26.58,5000,22688,1
700,60000.0,13.8,10000,12669,1
825,108000.0,14.99,12000,237,1
660,69500.0,15.71,20000,23622,1
665,78250.0,9.67,13250,8212,1
700,51500.0,31.58,4000,26807,1
730,240000.0,5.83,28000,0,1
660,48000.0,7.03,12000,10229,1
720,60000.0,28.11,12000,15725,1
680,48000.0,34.05,6400,11678,1
680,89000.0,25.15,35000,61355,0
670,40000.0,20.4,10000,5717,0
680,90000.0,7.47,18000,21293,1
710,67000.0,13.41,12000,24566,1
725,42000.0,25.31,5000,11062,1
690,97000.0,21.47,20000,23616,1
680,51000.0,27.13,4000,14688,1
745,135000.0,0.71,10000,2795,1
770,60000.0,26.64,10000,10006,1
695,110000.0,15.63,25000,34205,1
695,129090.0,14.97,12000,19778,0
675,53768.0,19.53,15500,28792,1
710,86278.0,15.52,12000,19579,1
720,251374.0,5.83,16000,15641,0
745,61360.0,27.62,10000,3598,1
715,110000.0,18.7,14000,24804,1
675,140000.0,5.54,10000,3285,1
670,90000.0,12.64,15000,14865,1
660,77000.0,10.76,18225,7751,1
715,71000.0,25.75,15000,16823,1
690,142100.0,14.42,35000,49414,1
660,35627.04,7.82,10675,5875,0
675,109742.62,10.6,13200,4006,1
675,100000.0,15.61,35000,39713,1
690,109000.0,11.15,15000,13606,1
715,38500.0,25.37,10450,16324,1
675,120000.0,13.79,20000,10928,1
670,60000.0,39.08,3600,32394,1
665,46972.0,11.91,9000,6379,1
670,200000.0,4.57,25000,11420,0
670,45000.0,21.09,14000,6003,1
730,72000.0,22.05,28000,24707,1
660,44000.0,39.66,13200,1700,0
725,85000.0,18.65,29175,30765,1
680,78924.0,39.73,30000,30838,0
715,52000.0,23.55,1000,20392,1
695,36500.0,7.17,4000,2998,1
715,55000.0,33.65,15100,40013,1
675,65000.0,12.74,5000,9384,1
710,45000.0,14.69,12400,12224,1
720,48700.0,27.48,14000,13178,1
710,68000.0,25.34,16000,10780,1
710,88000.0,10.05,10000,8724,1
710,203000.0,6.22,30000,21352,1
715,55000.0,9.64,20000,9264,1
720,53500.0,21.7,12000,7837,1
740,90000.0,10.96,24000,19624,1
665,32106.0,14.99,2200,9628,1
685,85000.0,19.07,20000,8807,1
665,126000.0,7.16,21375,6392,1
720,85000.0,21.89,20150,4636,1
745,53000.0,21.9,18775,14952,1
665,68000.0,13.93,10000,8678,1
740,69000.0,38.38,18000,18767,1
695,40560.0,38.7,14600,7613,0
665,49500.0,8.39,19725,4458,1
745,62000.0,18.56,24000,23910,1
660,80000.0,25.71,20000,7603,0
675,52000.0,23.15,13000,8690,1
695,80000.0,37.44,8000,7821,1
720,50000.0,26.79,12000,13716,1
690,42000.0,25.74,16250,9310,1
695,48000.0,9.98,6000,17127,1
710,160000.0,13.16,25000,15553,1
685,100000.0,35.27,35000,6474,1
690,62000.0,13.95,20000,10052,1
715,130000.0,20.1,20000,29818,1
670,33000.0,21.93,2625,3652,0
660,90000.0,2.93,6400,2350,1
665,58000.0,24.71,10525,5582,0
780,85000.0,22.82,10000,6344,1
730,72000.0,18.33,15000,41882,1
665,39024.0,27.92,11500,11677,1
660,66000.0,21.4,7200,7750,1
685,100000.0,11.58,25000,27631,1
675,125000.0,7.57,25000,24564,1
665,156000.0,7.95,17500,22894,1
665,41000.0,15.93,19275,16784,1
695,30160.0,31.0,5000,4222,1
765,65000.0,5.28,9000,15799,1
685,134000.0,9.39,16000,9188,1
675,60000.0,23.88,10000,7028,1
745,30000.0,16.8,10625,12384,0
705,22958.0,13.85,9000,6711,1
675,65000.0,16.1,20800,13037,0
690,135000.0,7.56,7825,2426,1
715,99777.0,25.48,12000,33579,1
700,74000.0,22.15,16000,17093,1
665,50000.0,18.39,5200,7739,1
690,43000.0,16.32,6200,6215,1
700,80000.0,20.42,21000,22823,1
705,85000.0,16.5,21000,22623,1
670,55000.0,25.19,12000,12247,0
680,69000.0,7.46,20000,12985,1
680,77000.0,15.23,16800,14051,1
780,80000.0,11.01,10000,15094,1
670,49000.0,13.3,10000,10914,1
740,46000.0,15.24,5000,6650,1
680,71000.0,14.82,20000,14097,0
680,45000.0,24.32,15000,4087,0
730,90000.0,13.12,25000,1755,1
705,65000.0,34.99,11300,36627,1
720,102000.0,13.33,19200,18053,1
670,43000.0,16.19,14400,20032,1
710,156000.0,20.58,35000,46749,1
665,130000.0,15.46,30000,18030,1
660,105000.0,20.03,13200,42752,1
700,87000.0,1.48,5000,2321,1
700,40000.0,20.37,10400,13134,1
680,106500.0,6.9,2400,4346,1
725,76000.0,25.04,31500,31218,1
700,70000.0,32.68,11200,71369,1
660,74000.0,16.87,20000,10620,1
665,150000.0,11.59,16000,32992,0
700,120000.0,20.99,19000,13982,0
685,48000.0,22.43,16000,15334,0
670,32736.0,33.39,6175,4354,1
665,70000.0,16.92,15000,21149,0
665,40000.0,28.02,9000,17409,1
680,60600.0,5.31,10000,8318,1
660,67275.0,17.29,14000,13858,1
675,250000.0,10.17,20000,27136,1
700,58000.0,8.24,12000,13985,1
700,100000.0,10.04,18000,19397,1
670,96535.0,12.98,34875,33064,1
665,310000.0,9.38,30000,4084,1
690,65000.0,16.64,10000,2553,1
710,47000.0,10.35,15000,15752,0
660,100000.0,18.19,3600,5891,1
750,72000.0,10.87,22400,24552,1
730,60000.0,34.46,19275,4620,0
670,92700.0,24.85,21000,60369,1
695,151230.0,17.7,24000,35226,1
715,90000.0,12.56,3500,20275,1
685,62000.0,26.96,9000,1897,1
700,85000.0,10.33,13000,13150,1
670,47000.0,34.88,10000,1939,1
670,28000.0,37.38,6000,5109,0
685,55000.0,10.95,11000,11631,1
670,75000.0,19.98,12000,10014,1
680,76000.0,9.96,13050,30340,1
695,43000.0,13.1,19750,25371,0
700,56000.0,7.22,24000,13358,1
775,68000.0,36.48,4500,5400,1
680,102000.0,11.21,12000,14664,1
675,150000.0,9.86,35000,23406,1
725,75000.0,27.18,20850,10757,1
675,100000.0,19.8,6600,20097,1
665,69000.0,30.35,19450,14370,1
660,67315.0,14.46,19000,17439,1
670,90000.0,33.08,35000,52515,1
695,50977.0,12.4,12800,3829,1
670,30000.0,3.16,10425,4348,1
695,75000.0,10.85,18000,12165,0
720,55000.0,21.23,6000,25313,1
745,47000.0,12.0,14000,7175,1
700,120000.0,18.2,3700,59375,1
725,20000.0,16.81,7550,8887,1
705,80000.0,36.69,11175,36231,0
670,76000.0,9.3,10000,7134,1
690,49000.0,2.08,5000,1373,1
720,75000.0,11.66,14000,12819,1
680,93000.0,9.63,10000,1909,1
665,42000.0,31.71,14400,8608,0
780,50000.0,11.98,15000,373,1
660,40000.0,33.13,1000,9127,1
660,100000.0,18.86,5000,2049,1
705,55000.0,20.8,12000,28985,1
685,115000.0,11.28,2500,8776,1
735,85000.0,19.12,13600,9150,1
665,86000.0,7.6,35000,28534,1
695,30000.0,9.6,5000,1990,1
710,76000.0,12.55,13975,11152,1
700,42000.0,25.03,4000,17564,1
660,45000.0,24.37,13000,14242,0
675,30000.0,24.52,5000,5331,1
715,200000.0,29.68,24000,90104,1
695,75000.0,16.11,17500,1384,1
705,46000.0,9.14,11000,5960,1
660,82000.0,16.34,4200,4839,1
755,11721.0,4.61,2750,542,1
695,25451.0,22.66,10175,12228,1
670,130148.0,7.04,5975,5353,1
705,190000.0,16.88,7000,77724,1
755,30000.0,19.02,10000,15567,1
675,36000.0,12.96,6475,6506,1
715,19864.08,36.68,6850,10081,1
685,53000.0,20.18,8000,16806,1
675,56000.0,17.32,21000,3800,1
665,85000.0,16.8,9600,21313,1
670,60000.0,31.44,25200,30529,1
690,30000.0,30.64,7000,9676,1
685,14000.0,21.78,4950,8540,1
700,56000.0,19.86,10500,14217,1
665,200000.0,14.81,16500,21952,1
690,25000.0,10.32,4500,4834,1
685,53000.0,17.63,5000,20454,1
735,53000.0,33.33,22525,25205,0
670,72000.0,24.72,16000,13275,0
665,56160.0,7.31,1600,8,0
660,30000.0,15.44,2375,2492,1
660,52800.0,19.11,2000,3062,1
725,92000.0,31.03,30000,34964,1
665,78000.0,23.6,14400,15329,0
665,43000.0,31.84,12000,14959,1
760,90000.0,20.97,28000,11110,1
690,97500.0,13.17,12000,8610,1
675,46974.8,5.21,20625,9302,1
670,67368.0,23.16,10000,12335,0
675,64000.0,22.52,15000,9699,1
660,167000.0,14.89,20000,8848,1
670,35000.0,14.88,12575,7371,0
810,43000.0,39.1,10000,9164,1
660,38000.0,18.83,6000,4997,1
695,100000.0,8.72,16000,20205,1
725,52000.0,18.83,13175,16481,1
690,69000.0,4.82,4800,735,1
710,72000.0,27.68,16750,33482,0
660,85000.0,30.26,8400,6871,1
665,43500.0,34.08,18225,11964,0
675,99170.0,11.46,12000,23050,1
665,79500.0,30.46,14400,22856,0
680,105000.0,15.05,25000,5105,1
670,23000.0,16.65,6000,3985,1
675,70000.0,13.1,11200,12252,1
660,80000.0,16.22,33000,32873,1
675,95000.0,8.19,20000,17813,1
690,37000.0,20.4,7000,7235,0
725,98000.0,17.75,20000,52583,1
680,43000.0,18.42,7900,7869,1
680,91000.0,7.04,10000,12338,1
670,150000.0,15.93,35000,46824,1
675,45000.0,26.61,16375,4244,1
665,125000.0,22.85,24000,15629,1
660,26227.0,24.94,9325,11530,1
675,230000.0,20.08,32000,30971,1
680,23400.0,13.75,4800,3600,1
760,95000.0,7.88,25000,3428,1
680,104000.0,32.21,21000,81541,1
720,48000.0,18.66,9500,330,1
720,42000.0,12.6,18000,13442,1
660,100000.0,4.2,19000,10593,1
705,24000.0,30.85,10000,9995,1
785,82000.0,13.36,8400,6202,1
815,120000.0,5.65,6000,3988,1
680,60000.0,11.22,5000,19166,1
750,20000.0,18.97,7000,13841,1
680,59000.0,8.91,15000,13536,1
715,100000.0,27.01,35000,824,1
705,300000.0,0.0,35000,0,0
675,50000.0,16.32,10000,4365,1
675,114600.0,32.41,28250,38792,0
680,57552.0,21.96,10000,9507,1
690,76000.0,20.73,29775,27103,1
700,51000.0,39.22,18850,16410,0
665,109000.0,9.25,18000,13744,0
760,75000.0,22.37,33000,7209,1
675,48000.0,6.35,12000,7732,1
675,25000.0,25.16,8000,3363,1
695,100000.0,17.14,30000,26555,1
765,215000.0,9.3,20000,26308,1
755,74000.0,15.12,17000,20462,1
795,95000.0,18.84,18000,7560,1
680,94000.0,24.38,14400,12174,0
665,66000.0,4.11,8000,7821,1
685,70000.0,22.71,8000,11966,1
745,58000.0,13.49,10800,4495,1
740,102000.0,14.6,22400,99273,1
715,56000.0,20.6,21600,7511,0
730,137000.0,10.15,35000,34780,1
690,65000.0,19.5,30000,9472,0
680,70000.0,16.18,2875,4322,1
705,80000.0,12.47,19000,45380,1
730,67000.0,19.49,30000,10041,1
675,52000.0,25.32,10000,3240,1
685,23007.0,17.79,6175,5007,0
680,480000.0,21.13,30000,71782,0
